Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
58969,191,10/15/2013 12:55,South Van Ness at Market,66,10/15/2013 12:58,San Francisco City Hall,58,386,Subscriber,94597
58970,377,10/15/2013 12:56,Davis at Jackson,42,10/15/2013 13:02,Commercial at Montgomery,45,582,Subscriber,94111
58971,216,10/15/2013 12:56,University and Emerson,35,10/15/2013 13:00,Cowper at University,37,18,Subscriber,94131
58973,482,10/15/2013 12:56,Franklin at Maple,21,10/15/2013 13:04,Redwood City Public Library,24,298,Customer,
58974,299,10/15/2013 12:57,Mechanics Plaza (Market at Battery),75,10/15/2013 13:02,Market at 4th,76,594,Subscriber,94111
58975,416,10/15/2013 12:57,Franklin at Maple,21,10/15/2013 13:04,Redwood City Public Library,24,230,Subscriber,94063
58976,349,10/15/2013 12:58,Embarcadero at Vallejo,48,10/15/2013 13:04,Davis at Jackson,42,608,Subscriber,94111
58977,331,10/15/2013 12:58,Powell at Post (Union Square),71,10/15/2013 13:04,5th at Howard,57,356,Subscriber,95124
58978,366,10/15/2013 12:58,Clay at Battery,41,10/15/2013 13:04,Temporary Transbay Terminal (Howard at Beale),55,633,Customer,27516
58979,651,10/15/2013 12:59,2nd at South Park,64,10/15/2013 13:10,Market at Sansome,77,283,Subscriber,94588
58981,395,10/15/2013 12:59,Market at 4th,76,10/15/2013 13:06,2nd at Folsom,62,546,Subscriber,94117
58982,480,10/15/2013 12:59,2nd at Townsend,61,10/15/2013 13:07,Post at Kearney,47,472,Subscriber,94606
58984,958,10/15/2013 13:00,Market at 10th,67,10/15/2013 13:16,Market at Sansome,77,515,Customer,94947
58985,5990,10/15/2013 13:01,Market at Sansome,77,10/15/2013 14:41,Market at Sansome,77,425,Subscriber,95112
58986,1184,10/15/2013 13:02,Powell Street BART,39,10/15/2013 13:22,Embarcadero at Sansome,60,398,Customer,
58987,366,10/15/2013 13:03,2nd at South Park,64,10/15/2013 13:09,Embarcadero at Folsom,51,402,Subscriber,95126
58988,614,10/15/2013 13:03,Steuart at Market,74,10/15/2013 13:13,2nd at South Park,64,524,Subscriber,94705
58989,607,10/15/2013 13:03,Steuart at Market,74,10/15/2013 13:13,2nd at South Park,64,453,Subscriber,94110
58990,200,10/15/2013 13:04,Beale at Market,56,10/15/2013 13:07,Embarcadero at Folsom,51,454,Subscriber,94062
58991,440,10/15/2013 13:04,Powell Street BART,39,10/15/2013 13:12,Market at 10th,67,437,Subscriber,94103
58993,309,10/15/2013 13:06,Howard at 2nd,63,10/15/2013 13:11,2nd at South Park,64,473,Subscriber,94122
58994,315,10/15/2013 13:04,Spear at Folsom,49,10/15/2013 13:09,Harry Bridges Plaza (Ferry Building),50,406,Subscriber,94112
58996,531,10/15/2013 13:06,Harry Bridges Plaza (Ferry Building),50,10/15/2013 13:15,Embarcadero at Vallejo,48,591,Subscriber,94550
58997,279,10/15/2013 13:08,Townsend at 7th,65,10/15/2013 13:12,San Francisco Caltrain (Townsend at 4th),70,607,Subscriber,94118
58998,152,10/15/2013 13:09,Commercial at Montgomery,45,10/15/2013 13:12,Clay at Battery,41,603,Subscriber,94105
58999,344,10/15/2013 13:10,Mountain View City Hall,27,10/15/2013 13:15,Mountain View Caltrain Station,28,36,Subscriber,95032
59000,446,10/15/2013 13:10,Market at 4th,76,10/15/2013 13:18,Washington at Kearney,46,611,Subscriber,94108
59001,525,10/15/2013 13:13,Spear at Folsom,49,10/15/2013 13:21,Yerba Buena Center of the Arts (3rd @ Howard),68,358,Subscriber,94105
59002,887,10/15/2013 13:16,Temporary Transbay Terminal (Howard at Beale),55,10/15/2013 13:31,South Van Ness at Market,66,505,Customer,27516
59003,929,10/15/2013 13:16,Civic Center BART (7th at Market),72,10/15/2013 13:32,Beale at Market,56,353,Subscriber,94109
59004,102,10/15/2013 13:17,Embarcadero at Vallejo,48,10/15/2013 13:19,Davis at Jackson,42,498,Subscriber,94602
59006,251,10/15/2013 13:18,Townsend at 7th,65,10/15/2013 13:22,San Francisco Caltrain (Townsend at 4th),70,574,Subscriber,94107
59007,273,10/15/2013 13:18,Howard at 2nd,63,10/15/2013 13:22,2nd at Townsend,61,544,Subscriber,94612
59008,571,10/15/2013 13:18,Powell at Post (Union Square),71,10/15/2013 13:28,Davis at Jackson,42,318,Subscriber,94110
59009,296,10/15/2013 13:19,Market at Sansome,77,10/15/2013 13:24,2nd at South Park,64,493,Subscriber,94588
59011,1260,10/15/2013 13:20,Embarcadero at Sansome,60,10/15/2013 13:41,Golden Gate at Polk,59,634,Subscriber,94608
59012,332,10/15/2013 13:20,2nd at Folsom,62,10/15/2013 13:25,Beale at Market,56,485,Subscriber,94117
59013,221,10/15/2013 13:20,San Francisco City Hall,58,10/15/2013 13:24,South Van Ness at Market,66,381,Subscriber,94117
59014,219,10/15/2013 13:20,San Francisco City Hall,58,10/15/2013 13:24,South Van Ness at Market,66,386,Subscriber,94703
59016,178,10/15/2013 13:22,San Francisco City Hall,58,10/15/2013 13:25,South Van Ness at Market,66,443,Subscriber,94118
59017,411,10/15/2013 13:23,Howard at 2nd,63,10/15/2013 13:29,Powell Street BART,39,338,Subscriber,94102
59018,267,10/15/2013 13:23,Embarcadero at Folsom,51,10/15/2013 13:27,Harry Bridges Plaza (Ferry Building),50,570,Subscriber,94804
59019,492,10/15/2013 13:24,Powell at Post (Union Square),71,10/15/2013 13:32,Market at 10th,67,309,Customer,94606
59020,413,10/15/2013 13:24,Mechanics Plaza (Market at Battery),75,10/15/2013 13:31,Powell Street BART,39,417,Subscriber,94133
59021,647,10/15/2013 13:25,South Van Ness at Market,66,10/15/2013 13:36,Howard at 2nd,63,373,Subscriber,94103
59022,935,10/15/2013 13:25,Steuart at Market,74,10/15/2013 13:41,5th at Howard,57,540,Customer,
59023,200,10/15/2013 13:26,Davis at Jackson,42,10/15/2013 13:30,Commercial at Montgomery,45,498,Subscriber,94602
59024,65,10/15/2013 13:27,Washington at Kearney,46,10/15/2013 13:28,Washington at Kearney,46,622,Subscriber,94127
59025,187,10/15/2013 13:27,Davis at Jackson,42,10/15/2013 13:30,Clay at Battery,41,527,Subscriber,94111
59026,1236,10/15/2013 13:29,Harry Bridges Plaza (Ferry Building),50,10/15/2013 13:49,Market at 4th,76,327,Customer,
59027,1224,10/15/2013 13:29,Harry Bridges Plaza (Ferry Building),50,10/15/2013 13:49,Market at 4th,76,621,Customer,
59028,221,10/15/2013 13:29,Commercial at Montgomery,45,10/15/2013 13:33,Harry Bridges Plaza (Ferry Building),50,536,Subscriber,94123
59029,535,10/15/2013 13:29,Harry Bridges Plaza (Ferry Building),50,10/15/2013 13:38,Spear at Folsom,49,421,Subscriber,94112
59030,7193,10/15/2013 13:30,Market at Sansome,77,10/15/2013 15:29,Post at Kearney,47,276,Customer,
59031,700,10/15/2013 13:30,Davis at Jackson,42,10/15/2013 13:41,Powell at Post (Union Square),71,549,Subscriber,94111
59032,912,10/15/2013 13:31,Embarcadero at Folsom,51,10/15/2013 13:46,San Francisco Caltrain (Townsend at 4th),70,342,Customer,94105
59033,866,10/15/2013 13:31,Embarcadero at Folsom,51,10/15/2013 13:45,San Francisco Caltrain (Townsend at 4th),70,454,Customer,94105
59034,446,10/15/2013 13:32,2nd at South Park,64,10/15/2013 13:39,Yerba Buena Center of the Arts (3rd @ Howard),68,453,Customer,94602
59035,894,10/15/2013 13:32,Market at 10th,67,10/15/2013 13:47,2nd at South Park,64,437,Subscriber,94122
59036,2068,10/15/2013 13:33,Market at Sansome,77,10/15/2013 14:07,Market at Sansome,77,273,Subscriber,94519
59037,411,10/15/2013 13:35,Embarcadero at Sansome,60,10/15/2013 13:42,Harry Bridges Plaza (Ferry Building),50,423,Subscriber,94061
59038,1395,10/15/2013 13:36,Embarcadero at Sansome,60,10/15/2013 13:59,Embarcadero at Sansome,60,400,Customer,
59039,533,10/15/2013 13:36,2nd at South Park,64,10/15/2013 13:45,Embarcadero at Folsom,51,493,Subscriber,94119
59040,587,10/15/2013 13:37,South Van Ness at Market,66,10/15/2013 13:47,Market at 4th,76,386,Subscriber,94117
59041,501,10/15/2013 13:38,2nd at Townsend,61,10/15/2013 13:47,Howard at 2nd,63,544,Subscriber,94109
59042,239,10/15/2013 13:40,Harry Bridges Plaza (Ferry Building),50,10/15/2013 13:44,Embarcadero at Folsom,51,516,Subscriber,94804
59043,500,10/15/2013 13:41,Steuart at Market,74,10/15/2013 13:49,2nd at South Park,64,380,Subscriber,94108
59044,329,10/15/2013 13:43,Redwood City Public Library,24,10/15/2013 13:48,Franklin at Maple,21,251,Customer,
59045,257,10/15/2013 13:43,Redwood City Public Library,24,10/15/2013 13:47,Franklin at Maple,21,232,Subscriber,94063
59047,527,10/15/2013 13:46,Grant Avenue at Columbus Avenue,73,10/15/2013 13:55,2nd at Folsom,62,459,Subscriber,94133
59048,1593,10/15/2013 13:47,Market at Sansome,77,10/15/2013 14:14,San Francisco Caltrain 2 (330 Townsend),69,515,Customer,10033
59049,457,10/15/2013 13:46,2nd at Townsend,61,10/15/2013 13:54,Yerba Buena Center of the Arts (3rd @ Howard),68,511,Subscriber,94105
59050,408,10/15/2013 13:48,Embarcadero at Folsom,51,10/15/2013 13:55,2nd at Folsom,62,392,Subscriber,94119
59051,314,10/15/2013 13:48,Powell Street BART,39,10/15/2013 13:54,Howard at 2nd,63,338,Subscriber,94102
59052,358,10/15/2013 13:49,Embarcadero at Folsom,51,10/15/2013 13:55,2nd at Townsend,61,623,Subscriber,94605
59053,638,10/15/2013 13:49,Mechanics Plaza (Market at Battery),75,10/15/2013 14:00,Market at 10th,67,551,Subscriber,94117
59054,438,10/15/2013 13:49,Spear at Folsom,49,10/15/2013 13:56,2nd at South Park,64,517,Customer,94107
59055,711,10/15/2013 13:49,2nd at South Park,64,10/15/2013 14:01,Embarcadero at Bryant,54,437,Customer,53558
59056,705,10/15/2013 13:49,2nd at South Park,64,10/15/2013 14:01,Embarcadero at Bryant,54,405,Customer,53558
59057,289,10/15/2013 13:51,Commercial at Montgomery,45,10/15/2013 13:56,Embarcadero at Vallejo,48,498,Subscriber,94602
59058,929,10/15/2013 13:51,San Francisco Caltrain 2 (330 Townsend),69,10/15/2013 14:06,2nd at Townsend,61,543,Subscriber,94107
59059,347,10/15/2013 13:51,Embarcadero at Vallejo,48,10/15/2013 13:57,Steuart at Market,74,625,Subscriber,94127
59060,251,10/15/2013 13:51,Market at Sansome,77,10/15/2013 13:55,Harry Bridges Plaza (Ferry Building),50,322,Subscriber,94110
59061,225,10/15/2013 13:52,2nd at Townsend,61,10/15/2013 13:56,San Francisco Caltrain 2 (330 Townsend),69,259,Subscriber,94107
59062,377,10/15/2013 13:52,Powell Street BART,39,10/15/2013 13:59,Townsend at 7th,65,378,Subscriber,94707
59063,713,10/15/2013 13:52,Grant Avenue at Columbus Avenue,73,10/15/2013 14:04,Market at 4th,76,478,Customer,94507
59064,298,10/15/2013 13:53,Market at 4th,76,10/15/2013 13:58,Mechanics Plaza (Market at Battery),75,594,Subscriber,94111
59067,373,10/15/2013 13:57,Post at Kearney,47,10/15/2013 14:03,2nd at Townsend,61,472,Subscriber,94606
59069,201,10/15/2013 13:57,San Francisco Caltrain 2 (330 Townsend),69,10/15/2013 14:01,Townsend at 7th,65,357,Subscriber,94118
59070,694,10/15/2013 13:58,Howard at 2nd,63,10/15/2013 14:10,Post at Kearney,47,291,Subscriber,94111
59071,526,10/15/2013 13:58,Embarcadero at Sansome,60,10/15/2013 14:07,Post at Kearney,47,265,Subscriber,94133
59072,263,10/15/2013 13:58,Mountain View City Hall,27,10/15/2013 14:03,Mountain View Caltrain Station,28,195,Subscriber,94107
59073,1651,10/15/2013 13:58,Powell at Post (Union Square),71,10/15/2013 14:26,Harry Bridges Plaza (Ferry Building),50,275,Customer,48073
59074,1634,10/15/2013 13:59,Powell at Post (Union Square),71,10/15/2013 14:26,Harry Bridges Plaza (Ferry Building),50,549,Customer,48073
59078,342,10/15/2013 14:02,Post at Kearney,47,10/15/2013 14:08,Davis at Jackson,42,339,Subscriber,94111
59079,1442,10/15/2013 14:03,Embarcadero at Bryant,54,10/15/2013 14:27,Davis at Jackson,42,405,Customer,53558
59080,19986,10/15/2013 14:03,Harry Bridges Plaza (Ferry Building),50,10/15/2013 19:36,Embarcadero at Sansome,60,550,Customer,
59081,19997,10/15/2013 14:03,Harry Bridges Plaza (Ferry Building),50,10/15/2013 19:36,Embarcadero at Sansome,60,416,Customer,
59082,1255,10/15/2013 14:06,Embarcadero at Bryant,54,10/15/2013 14:27,Davis at Jackson,42,437,Customer,53558
59083,789,10/15/2013 14:07,2nd at South Park,64,10/15/2013 14:20,Market at 4th,76,380,Subscriber,94107
59084,2788,10/15/2013 14:07,Harry Bridges Plaza (Ferry Building),50,10/15/2013 14:53,Harry Bridges Plaza (Ferry Building),50,406,Customer,2145
59085,2779,10/15/2013 14:07,Harry Bridges Plaza (Ferry Building),50,10/15/2013 14:53,Harry Bridges Plaza (Ferry Building),50,279,Customer,2145
59086,634,10/15/2013 14:10,San Francisco Caltrain 2 (330 Townsend),69,10/15/2013 14:20,Embarcadero at Bryant,54,494,Subscriber,94107
59087,539,10/15/2013 14:07,Spear at Folsom,49,10/15/2013 14:16,Embarcadero at Folsom,51,317,Subscriber,94010
59088,2526,10/15/2013 14:11,Harry Bridges Plaza (Ferry Building),50,10/15/2013 14:53,Harry Bridges Plaza (Ferry Building),50,325,Customer,
59089,536,10/15/2013 14:11,Davis at Jackson,42,10/15/2013 14:20,Mechanics Plaza (Market at Battery),75,490,Subscriber,94550
59090,2511,10/15/2013 14:11,Harry Bridges Plaza (Ferry Building),50,10/15/2013 14:53,Harry Bridges Plaza (Ferry Building),50,322,Customer,
59091,216,10/15/2013 14:12,Market at Sansome,77,10/15/2013 14:16,Market at Sansome,77,566,Subscriber,94564
59092,469,10/15/2013 14:08,2nd at Townsend,61,10/15/2013 14:16,Embarcadero at Folsom,51,330,Subscriber,94605
59093,603,10/15/2013 14:14,Commercial at Montgomery,45,10/15/2013 14:24,Beale at Market,56,331,Subscriber,94115
59094,243,10/15/2013 14:17,Embarcadero at Folsom,51,10/15/2013 14:21,Harry Bridges Plaza (Ferry Building),50,493,Subscriber,94105
59095,252,10/15/2013 14:17,Embarcadero at Folsom,51,10/15/2013 14:21,Harry Bridges Plaza (Ferry Building),50,492,Subscriber,94109
59096,571,10/15/2013 14:18,Market at Sansome,77,10/15/2013 14:28,Townsend at 7th,65,462,Subscriber,94133
59097,828,10/15/2013 14:23,Howard at 2nd,63,10/15/2013 14:37,2nd at Townsend,61,544,Customer,94107
59098,2663,10/15/2013 14:24,Davis at Jackson,42,10/15/2013 15:08,Embarcadero at Vallejo,48,448,Customer,89149
59099,2592,10/15/2013 14:24,Davis at Jackson,42,10/15/2013 15:07,Embarcadero at Vallejo,48,315,Customer,89149
59100,1442,10/15/2013 14:24,Market at 4th,76,10/15/2013 14:48,Embarcadero at Vallejo,48,386,Customer,
59102,900,10/15/2013 14:25,Market at 4th,76,10/15/2013 14:40,Grant Avenue at Columbus Avenue,73,327,Subscriber,94112
59105,1768,10/15/2013 14:28,Adobe on Almaden,5,10/15/2013 14:57,Adobe on Almaden,5,40,Subscriber,94105
59106,390,10/15/2013 14:31,Davis at Jackson,42,10/15/2013 14:38,Embarcadero at Sansome,60,608,Subscriber,94111
59107,1626,10/15/2013 14:32,San Jose Civic Center,3,10/15/2013 14:59,Japantown,9,76,Customer,60565
59108,338,10/15/2013 14:33,2nd at Townsend,61,10/15/2013 14:38,Market at Sansome,77,472,Subscriber,94611
59109,833,10/15/2013 14:34,Post at Kearney,47,10/15/2013 14:48,San Francisco Caltrain (Townsend at 4th),70,419,Customer,94947
59110,351,10/15/2013 14:36,Mechanics Plaza (Market at Battery),75,10/15/2013 14:42,Harry Bridges Plaza (Ferry Building),50,594,Customer,92075
59111,453,10/15/2013 14:38,Embarcadero at Folsom,51,10/15/2013 14:46,2nd at South Park,64,402,Subscriber,95126
59112,544,10/15/2013 14:38,Mechanics Plaza (Market at Battery),75,10/15/2013 14:48,Davis at Jackson,42,490,Subscriber,94550
59113,239,10/15/2013 14:41,Embarcadero at Bryant,54,10/15/2013 14:45,2nd at Townsend,61,446,Subscriber,94107
59114,1100,10/15/2013 14:43,Davis at Jackson,42,10/15/2013 15:01,Powell at Post (Union Square),71,405,Customer,53558
59115,1099,10/15/2013 14:43,Davis at Jackson,42,10/15/2013 15:01,Powell at Post (Union Square),71,437,Customer,53558
59116,922,10/15/2013 14:43,Commercial at Montgomery,45,10/15/2013 14:59,Civic Center BART (7th at Market),72,314,Subscriber,94127
59117,699,10/15/2013 14:45,Civic Center BART (7th at Market),72,10/15/2013 14:57,Townsend at 7th,65,464,Customer,80210
59118,18907,10/15/2013 14:47,Harry Bridges Plaza (Ferry Building),50,10/15/2013 20:02,Civic Center BART (7th at Market),72,549,Customer,33154
59119,671,10/15/2013 14:47,2nd at Townsend,61,10/15/2013 14:58,Temporary Transbay Terminal (Howard at Beale),55,385,Customer,10033
59120,18872,10/15/2013 14:47,Harry Bridges Plaza (Ferry Building),50,10/15/2013 20:01,Civic Center BART (7th at Market),72,275,Customer,33154
59121,418,10/15/2013 14:48,Steuart at Market,74,10/15/2013 14:55,Howard at 2nd,63,277,Subscriber,94105
59122,681,10/15/2013 14:49,Embarcadero at Sansome,60,10/15/2013 15:00,Commercial at Montgomery,45,377,Subscriber,94111
59124,470,10/15/2013 14:50,Howard at 2nd,63,10/15/2013 14:58,San Francisco Caltrain 2 (330 Townsend),69,361,Subscriber,94158
59125,1017,10/15/2013 14:48,Spear at Folsom,49,10/15/2013 15:04,5th at Howard,57,266,Subscriber,94123
59126,448,10/15/2013 14:52,Santa Clara at Almaden,4,10/15/2013 14:59,San Jose City Hall,10,651,Customer,94102
59129,188,10/15/2013 14:54,Commercial at Montgomery,45,10/15/2013 14:57,Washington at Kearney,46,615,Subscriber,94920
59132,16796,10/15/2013 14:57,Temporary Transbay Terminal (Howard at Beale),55,10/15/2013 19:36,Embarcadero at Sansome,60,382,Customer,94608
59136,696,10/15/2013 14:58,Post at Kearney,47,10/15/2013 15:10,San Francisco Caltrain 2 (330 Townsend),69,265,Subscriber,94107
59138,16509,10/15/2013 15:01,Temporary Transbay Terminal (Howard at Beale),55,10/15/2013 19:37,Embarcadero at Sansome,60,395,Customer,94608
59139,904,10/15/2013 15:02,Temporary Transbay Terminal (Howard at Beale),55,10/15/2013 15:17,Powell Street BART,39,385,Customer,10033
59140,811,10/15/2013 15:03,Steuart at Market,74,10/15/2013 15:16,Powell Street BART,39,625,Subscriber,94109
59141,920,10/15/2013 15:04,Japantown,9,10/15/2013 15:20,San Jose Civic Center,3,200,Customer,60565
59142,1300,10/15/2013 15:04,2nd at South Park,64,10/15/2013 15:26,2nd at South Park,64,473,Subscriber,94107
59143,557,10/15/2013 15:05,5th at Howard,57,10/15/2013 15:14,Spear at Folsom,49,266,Subscriber,94123
59145,603,10/15/2013 15:08,2nd at Townsend,61,10/15/2013 15:18,Harry Bridges Plaza (Ferry Building),50,368,Subscriber,94945
59147,308,10/15/2013 15:14,San Francisco Caltrain 2 (330 Townsend),69,10/15/2013 15:19,5th at Howard,57,452,Subscriber,94107
59148,866,10/15/2013 15:14,San Francisco Caltrain (Townsend at 4th),70,10/15/2013 15:28,5th at Howard,57,334,Subscriber,94107
59149,522,10/15/2013 15:16,Yerba Buena Center of the Arts (3rd @ Howard),68,10/15/2013 15:25,Spear at Folsom,49,358,Subscriber,94105
59155,720,10/15/2013 15:18,San Francisco City Hall,58,10/15/2013 15:30,Powell at Post (Union Square),71,365,Subscriber,94108
59156,706,10/15/2013 15:22,Market at 4th,76,10/15/2013 15:34,Commercial at Montgomery,45,380,Subscriber,94133
59157,703,10/15/2013 15:22,Market at 4th,76,10/15/2013 15:34,South Van Ness at Market,66,587,Subscriber,94117
59158,253,10/15/2013 15:26,San Francisco Caltrain 2 (330 Townsend),69,10/15/2013 15:30,Townsend at 7th,65,259,Subscriber,94110
59159,241,10/15/2013 15:26,Townsend at 7th,65,10/15/2013 15:30,San Francisco Caltrain (Townsend at 4th),70,285,Subscriber,94158
59160,594,10/15/2013 15:32,Mechanics Plaza (Market at Battery),75,10/15/2013 15:42,2nd at South Park,64,347,Subscriber,94107
59162,366,10/15/2013 15:38,Commercial at Montgomery,45,10/15/2013 15:44,2nd at Folsom,62,483,Subscriber,94596
59163,1200,10/15/2013 15:37,Washington at Kearney,46,10/15/2013 15:57,Embarcadero at Sansome,60,611,Subscriber,94112
59164,4646,10/15/2013 15:38,Powell at Post (Union Square),71,10/15/2013 16:56,Powell at Post (Union Square),71,410,Customer,
59165,816,10/15/2013 15:38,San Francisco Caltrain (Townsend at 4th),70,10/15/2013 15:52,Market at Sansome,77,574,Subscriber,94158
59166,230,10/15/2013 15:40,2nd at Folsom,62,10/15/2013 15:44,Yerba Buena Center of the Arts (3rd @ Howard),68,459,Subscriber,94107
59167,303,10/15/2013 15:41,Commercial at Montgomery,45,10/15/2013 15:46,Harry Bridges Plaza (Ferry Building),50,582,Subscriber,94965
59168,467,10/15/2013 15:42,Embarcadero at Sansome,60,10/15/2013 15:50,Steuart at Market,74,447,Subscriber,94301
59169,334,10/15/2013 15:42,Washington at Kearney,46,10/15/2013 15:48,Beale at Market,56,529,Subscriber,94133
59170,393,10/15/2013 15:44,Commercial at Montgomery,45,10/15/2013 15:51,Grant Avenue at Columbus Avenue,73,380,Subscriber,94133
59171,591,10/15/2013 15:45,Market at Sansome,77,10/15/2013 15:55,2nd at Townsend,61,472,Subscriber,94611
59172,577,10/15/2013 15:46,Embarcadero at Bryant,54,10/15/2013 15:55,Harry Bridges Plaza (Ferry Building),50,445,Customer,94306
59173,5765,10/15/2013 15:46,Washington at Kearney,46,10/15/2013 17:22,Washington at Kearney,46,477,Customer,
59174,512,10/15/2013 15:47,Embarcadero at Bryant,54,10/15/2013 15:55,Harry Bridges Plaza (Ferry Building),50,458,Subscriber,94117
59175,1898,10/15/2013 15:47,Market at 4th,76,10/15/2013 16:19,Harry Bridges Plaza (Ferry Building),50,478,Customer,10009
59176,831,10/15/2013 15:47,Embarcadero at Vallejo,48,10/15/2013 16:01,San Francisco Caltrain (Townsend at 4th),70,591,Subscriber,95110
59177,890,10/15/2013 15:50,San Francisco Caltrain (Townsend at 4th),70,10/15/2013 16:05,Post at Kearney,47,285,Subscriber,94015
59178,11062,10/15/2013 15:49,Market at Sansome,77,10/15/2013 18:54,Embarcadero at Sansome,60,273,Customer,95035
59179,369,10/15/2013 15:50,Post at Kearney,47,10/15/2013 15:56,Grant Avenue at Columbus Avenue,73,276,Subscriber,94133
59180,523,10/15/2013 15:51,Howard at 2nd,63,10/15/2013 16:00,Powell Street BART,39,313,Subscriber,22206
59181,71,10/15/2013 15:52,Embarcadero at Sansome,60,10/15/2013 15:53,Embarcadero at Sansome,60,620,Subscriber,94510
59183,256,10/15/2013 15:52,South Van Ness at Market,66,10/15/2013 15:57,Civic Center BART (7th at Market),72,587,Subscriber,94118
59184,349,10/15/2013 15:54,Yerba Buena Center of the Arts (3rd @ Howard),68,10/15/2013 15:59,Washington at Kearney,46,366,Subscriber,94107
59185,500,10/15/2013 15:54,Townsend at 7th,65,10/15/2013 16:02,Civic Center BART (7th at Market),72,357,Subscriber,94804
59186,306,10/15/2013 15:55,San Francisco Caltrain (Townsend at 4th),70,10/15/2013 16:00,Townsend at 7th,65,607,Subscriber,94158
59187,817,10/15/2013 15:55,Commercial at Montgomery,45,10/15/2013 16:09,South Van Ness at Market,66,377,Subscriber,94102
59188,30145,10/15/2013 15:56,Embarcadero at Sansome,60,10/16/2013 0:19,Embarcadero at Sansome,60,202,Customer,
59189,417,10/15/2013 15:59,Beale at Market,56,10/15/2013 16:06,Powell at Post (Union Square),71,624,Subscriber,94109
59190,221,10/15/2013 15:59,Embarcadero at Vallejo,48,10/15/2013 16:03,Beale at Market,56,474,Subscriber,94550
59191,451,10/15/2013 16:01,Embarcadero at Bryant,54,10/15/2013 16:08,Townsend at 7th,65,290,Customer,8534
59192,646,10/15/2013 16:01,Temporary Transbay Terminal (Howard at Beale),55,10/15/2013 16:12,San Francisco Caltrain (Townsend at 4th),70,618,Subscriber,94010
59193,313,10/15/2013 16:02,2nd at Folsom,62,10/15/2013 16:07,San Francisco Caltrain (Townsend at 4th),70,364,Subscriber,95060
59194,522,10/15/2013 16:03,San Jose City Hall,10,10/15/2013 16:12,San Jose Diridon Caltrain Station,2,106,Subscriber,94502
59195,743,10/15/2013 16:03,Embarcadero at Folsom,51,10/15/2013 16:15,San Francisco Caltrain (Townsend at 4th),70,376,Subscriber,94310
59196,570,10/15/2013 16:03,Beale at Market,56,10/15/2013 16:13,2nd at Folsom,62,474,Subscriber,94107
59197,495,10/15/2013 16:04,Spear at Folsom,49,10/15/2013 16:12,San Francisco Caltrain (Townsend at 4th),70,421,Customer,94025
59198,516,10/15/2013 16:05,Embarcadero at Sansome,60,10/15/2013 16:13,Beale at Market,56,562,Customer,94706
59199,214,10/15/2013 16:06,Yerba Buena Center of the Arts (3rd @ Howard),68,10/15/2013 16:09,2nd at Folsom,62,459,Subscriber,94107
59200,985,10/15/2013 16:06,San Francisco Caltrain (Townsend at 4th),70,10/15/2013 16:23,Market at 10th,67,626,Customer,94947
59201,597,10/15/2013 16:07,2nd at Folsom,62,10/15/2013 16:17,Harry Bridges Plaza (Ferry Building),50,546,Subscriber,94901
