Trip ID,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
77371,10/30/2013 16:39,Embarcadero at Folsom,51,10/30/2013 16:49,San Francisco Caltrain (Townsend at 4th),70,635,Subscriber,94404
77372,10/30/2013 16:40,Market at 10th,67,10/30/2013 16:53,Yerba Buena Center of the Arts (3rd @ Howard),68,463,Customer,95126
77373,10/30/2013 16:41,Market at Sansome,77,10/30/2013 16:55,Townsend at 7th,65,594,Subscriber,94132
77374,10/30/2013 16:41,Mountain View City Hall,27,10/30/2013 16:45,Mountain View Caltrain Station,28,301,Subscriber,94107
77375,10/30/2013 16:42,Howard at 2nd,63,10/30/2013 16:49,San Francisco Caltrain (Townsend at 4th),70,563,Subscriber,94040
77376,10/30/2013 16:43,San Francisco Caltrain 2 (330 Townsend),69,10/30/2013 16:47,Townsend at 7th,65,321,Subscriber,94107
77377,10/30/2013 16:43,2nd at Townsend,61,10/30/2013 16:52,Steuart at Market,74,380,Subscriber,94549
77378,10/30/2013 16:43,Yerba Buena Center of the Arts (3rd @ Howard),68,10/30/2013 16:50,San Francisco Caltrain (Townsend at 4th),70,552,Subscriber,94062
77379,10/30/2013 16:44,Embarcadero at Folsom,51,10/30/2013 16:49,2nd at Townsend,61,579,Subscriber,94062
77380,10/30/2013 16:44,Market at 4th,76,10/30/2013 16:51,Market at 10th,67,541,Subscriber,94107
77381,10/30/2013 16:44,Spear at Folsom,49,10/30/2013 16:51,Beale at Market,56,459,Subscriber,94105
77384,10/30/2013 16:47,Commercial at Montgomery,45,10/30/2013 16:51,Davis at Jackson,42,584,Subscriber,94111
77385,10/30/2013 16:47,Washington at Kearney,46,10/30/2013 16:53,Mechanics Plaza (Market at Battery),75,511,Subscriber,94133
77386,10/30/2013 16:50,2nd at Folsom,62,10/30/2013 16:57,San Francisco Caltrain (Townsend at 4th),70,328,Customer,95112
77387,10/30/2013 16:50,Powell at Post (Union Square),71,10/30/2013 16:58,Clay at Battery,41,574,Subscriber,94109
