Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
92077,229,11/11/2013 16:48,Market at Sansome,77,11/11/2013 16:51,Yerba Buena Center of the Arts (3rd @ Howard),68,320,Subscriber,94107
92080,816,11/11/2013 16:49,Embarcadero at Folsom,51,11/11/2013 17:02,Embarcadero at Bryant,54,629,Subscriber,94044
92081,533,11/11/2013 16:49,Embarcadero at Sansome,60,11/11/2013 16:58,Market at Sansome,77,328,Subscriber,94114
92082,791,11/11/2013 16:49,Embarcadero at Sansome,60,11/11/2013 17:03,2nd at Folsom,62,361,Subscriber,94133
92083,382,11/11/2013 16:50,Market at Sansome,77,11/11/2013 16:56,Powell Street BART,39,545,Subscriber,94611
92086,708,11/11/2013 16:51,Townsend at 7th,65,11/11/2013 17:03,Golden Gate at Polk,59,596,Subscriber,94118
92087,7022,11/11/2013 16:51,Mountain View Caltrain Station,28,11/11/2013 18:48,Mountain View City Hall,27,244,Customer,10506
92088,434,11/11/2013 16:51,2nd at Townsend,61,11/11/2013 16:58,Temporary Transbay Terminal (Howard at Beale),55,277,Subscriber,94610
92089,180,11/11/2013 16:51,Mechanics Plaza (Market at Battery),75,11/11/2013 16:54,Temporary Transbay Terminal (Howard at Beale),55,499,Subscriber,94602
92090,320,11/11/2013 16:52,2nd at South Park,64,11/11/2013 16:57,Market at Sansome,77,593,Subscriber,94606
92091,220,11/11/2013 16:52,Mountain View Caltrain Station,28,11/11/2013 16:56,Mountain View City Hall,27,234,Subscriber,94041
92092,364,11/11/2013 16:53,Steuart at Market,74,11/11/2013 16:59,Howard at 2nd,63,284,Subscriber,94107
92093,470,11/11/2013 16:53,Embarcadero at Folsom,51,11/11/2013 17:01,San Francisco Caltrain (Townsend at 4th),70,535,Subscriber,95127
92094,619,11/11/2013 16:53,Market at Sansome,77,11/11/2013 17:03,San Francisco Caltrain (Townsend at 4th),70,621,Subscriber,94705
92097,517,11/11/2013 16:54,Market at 10th,67,11/11/2013 17:03,San Francisco Caltrain (Townsend at 4th),70,426,Subscriber,94404
