Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
120349,250,12/10/2013 9:02,San Francisco Caltrain 2 (330 Townsend),69,12/10/2013 9:06,Townsend at 7th,65,358,Subscriber,94070
120350,448,12/10/2013 9:02,San Francisco Caltrain 2 (330 Townsend),69,12/10/2013 9:09,2nd at Folsom,62,478,Subscriber,94107
120351,223,12/10/2013 9:02,Temporary Transbay Terminal (Howard at Beale),55,12/10/2013 9:06,Market at Sansome,77,439,Subscriber,94609
120352,414,12/10/2013 9:02,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:09,Townsend at 7th,65,551,Subscriber,95128
120353,961,12/10/2013 9:03,Temporary Transbay Terminal (Howard at Beale),55,12/10/2013 9:19,Market at 10th,67,622,Subscriber,94709
120354,408,12/10/2013 9:03,Washington at Kearney,46,12/10/2013 9:10,Embarcadero at Folsom,51,394,Subscriber,94105
120355,399,12/10/2013 9:04,Civic Center BART (7th at Market),72,12/10/2013 9:11,Powell at Post (Union Square),71,375,Subscriber,94709
120357,575,12/10/2013 9:05,Steuart at Market,74,12/10/2013 9:15,2nd at South Park,64,321,Subscriber,94110
120358,603,12/10/2013 9:07,Powell Street BART,39,12/10/2013 9:17,Steuart at Market,74,598,Subscriber,94105
120359,210,12/10/2013 9:07,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:11,Townsend at 7th,65,377,Subscriber,94061
120360,253,12/10/2013 9:08,San Francisco Caltrain 2 (330 Townsend),69,12/10/2013 9:12,Townsend at 7th,65,577,Subscriber,95120
120361,128,12/10/2013 9:08,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:11,San Francisco Caltrain (Townsend at 4th),70,398,Subscriber,94086
120362,365,12/10/2013 9:09,Grant Avenue at Columbus Avenue,73,12/10/2013 9:15,Market at Sansome,77,365,Subscriber,94107
120363,515,12/10/2013 9:09,2nd at Townsend,61,12/10/2013 9:18,Market at Sansome,77,567,Subscriber,94107
120364,344,12/10/2013 9:09,Market at 4th,76,12/10/2013 9:15,2nd at Folsom,62,400,Subscriber,94109
120365,710,12/10/2013 9:09,Townsend at 7th,65,12/10/2013 9:21,Powell Street BART,39,362,Subscriber,94107
120366,562,12/10/2013 9:10,Market at 10th,67,12/10/2013 9:19,Mechanics Plaza (Market at Battery),75,527,Subscriber,94102
120367,599,12/10/2013 9:10,Temporary Transbay Terminal (Howard at Beale),55,12/10/2013 9:20,San Francisco Caltrain (Townsend at 4th),70,621,Subscriber,94706
120368,253,12/10/2013 9:11,2nd at Townsend,61,12/10/2013 9:15,San Francisco Caltrain (Townsend at 4th),70,573,Subscriber,94107
120369,526,12/10/2013 9:11,Embarcadero at Bryant,54,12/10/2013 9:19,Mechanics Plaza (Market at Battery),75,535,Subscriber,94105
120370,791,12/10/2013 9:11,Harry Bridges Plaza (Ferry Building),50,12/10/2013 9:24,San Francisco Caltrain (Townsend at 4th),70,558,Subscriber,94577
120371,818,12/10/2013 9:11,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:25,Market at 10th,67,354,Subscriber,94086
120372,360,12/10/2013 9:12,2nd at South Park,64,12/10/2013 9:18,Embarcadero at Folsom,51,613,Subscriber,95126
120373,248,12/10/2013 9:12,2nd at Folsom,62,12/10/2013 9:16,Embarcadero at Folsom,51,594,Subscriber,94107
120374,539,12/10/2013 9:12,Market at Sansome,77,12/10/2013 9:21,2nd at South Park,64,544,Subscriber,94080
120375,312,12/10/2013 9:13,Market at Sansome,77,12/10/2013 9:18,2nd at South Park,64,462,Subscriber,94702
120376,490,12/10/2013 9:13,Temporary Transbay Terminal (Howard at Beale),55,12/10/2013 9:21,Embarcadero at Vallejo,48,427,Subscriber,94609
120377,203,12/10/2013 9:13,Beale at Market,56,12/10/2013 9:16,Commercial at Montgomery,45,605,Subscriber,94606
120378,630,12/10/2013 9:13,Powell Street BART,39,12/10/2013 9:24,Steuart at Market,74,512,Customer,
120379,363,12/10/2013 9:14,Steuart at Market,74,12/10/2013 9:20,Embarcadero at Sansome,60,497,Subscriber,94117
120380,368,12/10/2013 9:14,Powell Street BART,39,12/10/2013 9:20,Market at 10th,67,453,Subscriber,94108
120381,220,12/10/2013 9:15,Mechanics Plaza (Market at Battery),75,12/10/2013 9:18,Market at 4th,76,312,Subscriber,94608
120382,88,12/10/2013 9:16,Market at 10th,67,12/10/2013 9:17,South Van Ness at Market,66,532,Subscriber,94703
120383,494,12/10/2013 9:16,Temporary Transbay Terminal (Howard at Beale),55,12/10/2013 9:25,Washington at Kearney,46,371,Subscriber,94133
120384,650,12/10/2013 9:16,Steuart at Market,74,12/10/2013 9:27,2nd at Townsend,61,309,Subscriber,94579
120385,437,12/10/2013 9:17,Temporary Transbay Terminal (Howard at Beale),55,12/10/2013 9:24,2nd at South Park,64,467,Subscriber,94705
120386,570,12/10/2013 9:17,Embarcadero at Bryant,54,12/10/2013 9:27,Clay at Battery,41,369,Subscriber,94107
120387,407,12/10/2013 9:18,Market at 4th,76,12/10/2013 9:24,San Francisco Caltrain 2 (330 Townsend),69,481,Subscriber,94587
120388,377,12/10/2013 9:19,2nd at Townsend,61,12/10/2013 9:25,Beale at Market,56,282,Subscriber,94107
120389,598,12/10/2013 9:20,Davis at Jackson,42,12/10/2013 9:30,Howard at 2nd,63,612,Subscriber,94111
120390,806,12/10/2013 9:21,Powell at Post (Union Square),71,12/10/2013 9:34,Townsend at 7th,65,487,Subscriber,94108
120391,759,12/10/2013 9:21,Grant Avenue at Columbus Avenue,73,12/10/2013 9:34,Powell Street BART,39,435,Subscriber,94133
120392,278,12/10/2013 9:22,Embarcadero at Bryant,54,12/10/2013 9:27,Steuart at Market,74,406,Subscriber,94043
120393,316,12/10/2013 9:23,Post at Kearney,47,12/10/2013 9:28,2nd at South Park,64,534,Subscriber,94903
120394,492,12/10/2013 9:24,Beale at Market,56,12/10/2013 9:33,2nd at South Park,64,471,Subscriber,94709
120395,465,12/10/2013 9:24,Temporary Transbay Terminal (Howard at Beale),55,12/10/2013 9:32,Embarcadero at Vallejo,48,627,Subscriber,94111
120396,412,12/10/2013 9:24,Embarcadero at Bryant,54,12/10/2013 9:31,Steuart at Market,74,266,Subscriber,94105
120397,260,12/10/2013 9:25,2nd at South Park,64,12/10/2013 9:29,Market at Sansome,77,462,Subscriber,94107
120399,412,12/10/2013 9:26,Powell Street BART,39,12/10/2013 9:32,San Francisco Caltrain 2 (330 Townsend),69,362,Subscriber,94107
120400,1119,12/10/2013 9:26,Grant Avenue at Columbus Avenue,73,12/10/2013 9:45,2nd at Townsend,61,547,Subscriber,94107
120401,686,12/10/2013 9:26,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:38,Temporary Transbay Terminal (Howard at Beale),55,558,Subscriber,94404
120402,834,12/10/2013 9:27,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:40,Clay at Battery,41,278,Subscriber,94306
120403,186,12/10/2013 9:27,2nd at Folsom,62,12/10/2013 9:30,2nd at Townsend,61,400,Subscriber,94105
120404,426,12/10/2013 9:27,Commercial at Montgomery,45,12/10/2013 9:34,Powell Street BART,39,605,Subscriber,94111
120405,241,12/10/2013 9:27,San Francisco Caltrain 2 (330 Townsend),69,12/10/2013 9:31,5th at Howard,57,481,Subscriber,94301
120406,234,12/10/2013 9:27,San Jose Diridon Caltrain Station,2,12/10/2013 9:31,Adobe on Almaden,5,149,Subscriber,94002
120407,579,12/10/2013 9:27,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:37,Steuart at Market,74,319,Subscriber,95050
120408,473,12/10/2013 9:27,Harry Bridges Plaza (Ferry Building),50,12/10/2013 9:35,Embarcadero at Sansome,60,348,Subscriber,94555
120409,405,12/10/2013 9:28,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:34,2nd at Folsom,62,629,Subscriber,94107
120410,947,12/10/2013 9:28,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 9:43,Davis at Jackson,42,621,Subscriber,94025
120412,327,12/10/2013 9:29,Yerba Buena Center of the Arts (3rd @ Howard),68,12/10/2013 9:34,San Francisco Caltrain 2 (330 Townsend),69,617,Subscriber,94108
120413,164,12/10/2013 9:29,Beale at Market,56,12/10/2013 9:32,Clay at Battery,41,277,Subscriber,94105
120414,1201,12/10/2013 9:31,2nd at Townsend,61,12/10/2013 9:51,Powell Street BART,39,533,Subscriber,94107
120415,235,12/10/2013 9:31,Townsend at 7th,65,12/10/2013 9:35,San Francisco Caltrain (Townsend at 4th),70,281,Subscriber,94107
120416,237,12/10/2013 9:32,Howard at 2nd,63,12/10/2013 9:36,5th at Howard,57,443,Subscriber,94602
