Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
85323,687,11/6/2013 8:47,San Francisco Caltrain (Townsend at 4th),70,11/6/2013 8:58,Market at 10th,67,462,Subscriber,94404
85324,791,11/6/2013 8:47,Howard at 2nd,63,11/6/2013 9:01,Golden Gate at Polk,59,327,Subscriber,94610
85325,91,11/6/2013 8:48,2nd at Townsend,61,11/6/2013 8:50,2nd at South Park,64,404,Subscriber,94103
85326,953,11/6/2013 8:48,2nd at South Park,64,11/6/2013 9:04,Clay at Battery,41,397,Customer,94117
85327,646,11/6/2013 8:48,Embarcadero at Bryant,54,11/6/2013 8:59,Davis at Jackson,42,423,Subscriber,94105
85328,295,11/6/2013 8:49,Howard at 2nd,63,11/6/2013 8:54,5th at Howard,57,441,Subscriber,94602
85329,363,11/6/2013 8:49,Beale at Market,56,11/6/2013 8:55,Davis at Jackson,42,529,Subscriber,94609
85330,959,11/6/2013 8:49,South Van Ness at Market,66,11/6/2013 9:05,Commercial at Montgomery,45,490,Subscriber,94102
85331,801,11/6/2013 8:49,San Francisco Caltrain (Townsend at 4th),70,11/6/2013 9:03,Temporary Transbay Terminal (Howard at Beale),55,492,Subscriber,94404
85332,389,11/6/2013 8:50,Steuart at Market,74,11/6/2013 8:57,2nd at South Park,64,491,Subscriber,94117
85333,410,11/6/2013 8:51,Beale at Market,56,11/6/2013 8:58,2nd at South Park,64,537,Subscriber,94115
85334,339,11/6/2013 8:51,Embarcadero at Sansome,60,11/6/2013 8:57,Steuart at Market,74,564,Subscriber,94133
85335,349,11/6/2013 8:51,Temporary Transbay Terminal (Howard at Beale),55,11/6/2013 8:57,Commercial at Montgomery,45,386,Subscriber,94105
85336,758,11/6/2013 8:51,Embarcadero at Bryant,54,11/6/2013 9:04,Townsend at 7th,65,412,Subscriber,94105
85337,797,11/6/2013 8:52,San Francisco Caltrain (Townsend at 4th),70,11/6/2013 9:05,Davis at Jackson,42,274,Subscriber,94133
85338,411,11/6/2013 8:52,Howard at 2nd,63,11/6/2013 8:59,San Francisco Caltrain 2 (330 Townsend),69,268,Subscriber,94107
85340,616,11/6/2013 8:52,Harry Bridges Plaza (Ferry Building),50,11/6/2013 9:02,2nd at Townsend,61,395,Subscriber,94966
