Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
123159,173,12/12/2013 12:09,Mechanics Plaza (Market at Battery),75,12/12/2013 12:12,Howard at 2nd,63,392,Subscriber,94117
123160,359,12/12/2013 12:10,Temporary Transbay Terminal (Howard at Beale),55,12/12/2013 12:16,Market at Sansome,77,289,Subscriber,94040
123162,481,12/12/2013 12:12,Powell at Post (Union Square),71,12/12/2013 12:20,2nd at South Park,64,546,Subscriber,94945
123163,378,12/12/2013 12:13,South Van Ness at Market,66,12/12/2013 12:19,Powell Street BART,39,357,Subscriber,94122
123164,137,12/12/2013 12:14,2nd at South Park,64,12/12/2013 12:16,2nd at Folsom,62,459,Subscriber,94568
123166,322,12/12/2013 12:16,Market at Sansome,77,12/12/2013 12:21,Davis at Jackson,42,564,Subscriber,94111
123169,1281,12/12/2013 12:18,Harry Bridges Plaza (Ferry Building),50,12/12/2013 12:39,Embarcadero at Vallejo,48,568,Subscriber,94597
123170,395,12/12/2013 12:18,Civic Center BART (7th at Market),72,12/12/2013 12:25,South Van Ness at Market,66,356,Subscriber,94707
123171,822,12/12/2013 12:18,Market at 10th,67,12/12/2013 12:32,Beale at Market,56,286,Subscriber,94103
123172,1159,12/12/2013 12:19,2nd at South Park,64,12/12/2013 12:38,Embarcadero at Vallejo,48,412,Subscriber,94065
123173,525,12/12/2013 12:19,Mechanics Plaza (Market at Battery),75,12/12/2013 12:28,Washington at Kearney,46,351,Subscriber,94109
123174,1207,12/12/2013 12:23,Davis at Jackson,42,12/12/2013 12:44,Market at Sansome,77,486,Subscriber,94306
123176,1145,12/12/2013 12:30,San Francisco Caltrain 2 (330 Townsend),69,12/12/2013 12:49,Market at 4th,76,521,Subscriber,94117
123177,600,12/12/2013 12:30,Commercial at Montgomery,45,12/12/2013 12:40,Embarcadero at Bryant,54,398,Subscriber,95131
123178,1219,12/12/2013 12:32,Howard at 2nd,63,12/12/2013 12:52,Embarcadero at Bryant,54,461,Customer,20001
123180,426,12/12/2013 12:34,Market at 4th,76,12/12/2013 12:41,Steuart at Market,74,388,Subscriber,94158
123181,635,12/12/2013 12:38,Powell Street BART,39,12/12/2013 12:49,2nd at South Park,64,630,Subscriber,94115
123182,952,12/12/2013 12:39,Mechanics Plaza (Market at Battery),75,12/12/2013 12:55,San Francisco Caltrain (Townsend at 4th),70,417,Subscriber,94062
123184,937,12/12/2013 12:41,South Van Ness at Market,66,12/12/2013 12:57,Embarcadero at Folsom,51,580,Subscriber,94611
123187,567,12/12/2013 12:43,Market at Sansome,77,12/12/2013 12:52,San Francisco Caltrain (Townsend at 4th),70,321,Subscriber,94123
123190,569,12/12/2013 12:44,San Francisco Caltrain (Townsend at 4th),70,12/12/2013 12:53,Powell Street BART,39,416,Subscriber,94306
123191,264,12/12/2013 12:45,2nd at Townsend,61,12/12/2013 12:49,Howard at 2nd,63,269,Subscriber,94606
123192,492,12/12/2013 12:46,2nd at Townsend,61,12/12/2013 12:54,Market at Sansome,77,577,Subscriber,94107
123194,284,12/12/2013 12:46,San Salvador at 1st,8,12/12/2013 12:51,MLK Library,11,109,Subscriber,95113
123196,358,12/12/2013 12:47,Post at Kearney,47,12/12/2013 12:53,Powell Street BART,39,561,Subscriber,94609
123197,212,12/12/2013 12:48,Clay at Battery,41,12/12/2013 12:51,Steuart at Market,74,352,Subscriber,94146
