Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
117430,3497,12/6/2013 9:57,Embarcadero at Sansome,60,12/6/2013 10:55,Embarcadero at Sansome,60,378,Customer,2512
117431,366,12/6/2013 9:57,2nd at Folsom,62,12/6/2013 10:03,San Francisco Caltrain (Townsend at 4th),70,439,Subscriber,94107
117432,832,12/6/2013 9:58,Grant Avenue at Columbus Avenue,73,12/6/2013 10:12,Spear at Folsom,49,386,Subscriber,94133
117433,930,12/6/2013 9:58,Golden Gate at Polk,59,12/6/2013 10:14,Embarcadero at Vallejo,48,401,Subscriber,94102
117434,507,12/6/2013 10:00,San Jose Diridon Caltrain Station,2,12/6/2013 10:08,Paseo de San Antonio,7,307,Subscriber,94110
117435,791,12/6/2013 9:59,Steuart at Market,74,12/6/2013 10:13,San Francisco Caltrain (Townsend at 4th),70,624,Subscriber,94116
117438,448,12/6/2013 10:01,San Jose Diridon Caltrain Station,2,12/6/2013 10:08,MLK Library,11,14,Subscriber,94118
117439,216,12/6/2013 10:04,San Francisco Caltrain (Townsend at 4th),70,12/6/2013 10:08,Townsend at 7th,65,499,Subscriber,94158
117441,427,12/6/2013 10:05,Embarcadero at Folsom,51,12/6/2013 10:12,Mechanics Plaza (Market at Battery),75,420,Subscriber,94105
117442,359,12/6/2013 10:05,Howard at 2nd,63,12/6/2013 10:11,Clay at Battery,41,364,Subscriber,94105
117443,239,12/6/2013 10:06,Clay at Battery,41,12/6/2013 10:10,Temporary Transbay Terminal (Howard at Beale),55,566,Subscriber,94109
117444,511,12/6/2013 10:07,San Francisco Caltrain (Townsend at 4th),70,12/6/2013 10:15,2nd at Folsom,62,439,Subscriber,94107
117445,719,12/6/2013 10:08,San Francisco Caltrain 2 (330 Townsend),69,12/6/2013 10:20,Market at 10th,67,322,Subscriber,94085
117447,407,12/6/2013 10:08,San Francisco Caltrain (Townsend at 4th),70,12/6/2013 10:15,5th at Howard,57,521,Subscriber,94103
117455,341,12/6/2013 10:12,Post at Kearney,47,12/6/2013 10:18,2nd at Folsom,62,511,Subscriber,94117
117458,427,12/6/2013 10:17,Market at Sansome,77,12/6/2013 10:24,Powell Street BART,39,631,Subscriber,94102
117461,498,12/6/2013 10:18,Market at 4th,76,12/6/2013 10:26,2nd at South Park,64,470,Subscriber,94107
117462,4413,12/6/2013 10:18,Civic Center BART (7th at Market),72,12/6/2013 11:32,Market at 10th,67,286,Customer,27707
117464,514,12/6/2013 10:20,Embarcadero at Sansome,60,12/6/2013 10:29,Temporary Transbay Terminal (Howard at Beale),55,592,Subscriber,94105
117466,572,12/6/2013 10:26,Harry Bridges Plaza (Ferry Building),50,12/6/2013 10:35,Powell Street BART,39,337,Subscriber,94404
117467,252,12/6/2013 10:27,San Francisco City Hall,58,12/6/2013 10:31,South Van Ness at Market,66,271,Subscriber,94010
117468,196,12/6/2013 10:28,Powell at Post (Union Square),71,12/6/2013 10:31,Powell Street BART,39,634,Subscriber,94108
117469,643,12/6/2013 10:28,Spear at Folsom,49,12/6/2013 10:39,San Francisco Caltrain 2 (330 Townsend),69,404,Subscriber,94105
117470,181,12/6/2013 10:29,Steuart at Market,74,12/6/2013 10:32,Spear at Folsom,49,421,Subscriber,94103
117471,334,12/6/2013 10:29,Powell at Post (Union Square),71,12/6/2013 10:35,Howard at 2nd,63,591,Subscriber,94108
117472,212,12/6/2013 10:30,Steuart at Market,74,12/6/2013 10:33,Mechanics Plaza (Market at Battery),75,311,Subscriber,94062
117473,518,12/6/2013 10:30,Powell Street BART,39,12/6/2013 10:39,2nd at Townsend,61,631,Subscriber,94107
117474,264,12/6/2013 10:31,Paseo de San Antonio,7,12/6/2013 10:36,St James Park,13,179,Subscriber,95112
117475,255,12/6/2013 10:32,Commercial at Montgomery,45,12/6/2013 10:36,Mechanics Plaza (Market at Battery),75,291,Subscriber,94121
117476,368,12/6/2013 10:36,Market at 10th,67,12/6/2013 10:42,Market at 4th,76,322,Subscriber,94102
117477,262,12/6/2013 10:37,Post at Kearney,47,12/6/2013 10:41,2nd at South Park,64,277,Subscriber,94903
117478,715,12/6/2013 10:38,Grant Avenue at Columbus Avenue,73,12/6/2013 10:50,Steuart at Market,74,274,Subscriber,94133
117479,236,12/6/2013 10:39,Mountain View Caltrain Station,28,12/6/2013 10:43,Mountain View City Hall,27,184,Subscriber,94158
117480,205,12/6/2013 10:41,Clay at Battery,41,12/6/2013 10:45,Mechanics Plaza (Market at Battery),75,364,Subscriber,94131
117481,323,12/6/2013 10:43,2nd at South Park,64,12/6/2013 10:49,Market at Sansome,77,470,Subscriber,94107
117482,921,12/6/2013 10:51,Davis at Jackson,42,12/6/2013 11:06,Davis at Jackson,42,365,Subscriber,94117
117483,601,12/6/2013 10:52,South Van Ness at Market,66,12/6/2013 11:02,Yerba Buena Center of the Arts (3rd @ Howard),68,313,Subscriber,94703
117484,630,12/6/2013 10:53,Embarcadero at Bryant,54,12/6/2013 11:04,Commercial at Montgomery,45,431,Subscriber,94105
117486,1567,12/6/2013 10:54,Powell Street BART,39,12/6/2013 11:21,Steuart at Market,74,634,Customer,21218
117487,333,12/6/2013 10:55,San Francisco Caltrain 2 (330 Townsend),69,12/6/2013 11:01,2nd at Folsom,62,331,Subscriber,94117
117488,561,12/6/2013 10:56,Civic Center BART (7th at Market),72,12/6/2013 11:05,2nd at Folsom,62,272,Subscriber,94102
117490,1362,12/6/2013 10:58,Powell Street BART,39,12/6/2013 11:20,Steuart at Market,74,419,Customer,21234
117491,698,12/6/2013 10:58,San Francisco City Hall,58,12/6/2013 11:09,San Francisco Caltrain 2 (330 Townsend),69,276,Subscriber,94117
117492,269,12/6/2013 10:59,Beale at Market,56,12/6/2013 11:04,Washington at Kearney,46,535,Subscriber,94133
117493,260991,12/6/2013 11:01,5th at Howard,57,12/9/2013 11:30,South Van Ness at Market,66,345,Customer,92647
117494,606,12/6/2013 11:01,Cowper at University,37,12/6/2013 11:11,Palo Alto Caltrain Station,34,79,Customer,
117495,995,12/6/2013 11:02,Civic Center BART (7th at Market),72,12/6/2013 11:19,Embarcadero at Sansome,60,427,Subscriber,94102
117496,353,12/6/2013 11:03,Market at Sansome,77,12/6/2013 11:09,Steuart at Market,74,551,Subscriber,94109
117497,1183,12/6/2013 11:05,Embarcadero at Sansome,60,12/6/2013 11:24,Post at Kearney,47,378,Customer,2512
117498,246,12/6/2013 11:06,San Francisco Caltrain 2 (330 Townsend),69,12/6/2013 11:10,Townsend at 7th,65,482,Subscriber,94107
117503,1552,12/6/2013 11:14,Mechanics Plaza (Market at Battery),75,12/6/2013 11:40,Yerba Buena Center of the Arts (3rd @ Howard),68,291,Subscriber,10009
117504,289,12/6/2013 11:14,Mechanics Plaza (Market at Battery),75,12/6/2013 11:19,Commercial at Montgomery,45,471,Subscriber,94704
117505,1586,12/6/2013 11:14,Mechanics Plaza (Market at Battery),75,12/6/2013 11:41,Yerba Buena Center of the Arts (3rd @ Howard),68,477,Subscriber,94549
117506,210,12/6/2013 11:15,Grant Avenue at Columbus Avenue,73,12/6/2013 11:19,Grant Avenue at Columbus Avenue,73,620,Customer,70503
117508,185,12/6/2013 11:16,Grant Avenue at Columbus Avenue,73,12/6/2013 11:19,Grant Avenue at Columbus Avenue,73,549,Customer,70503
117509,374,12/6/2013 11:18,Powell at Post (Union Square),71,12/6/2013 11:24,2nd at Folsom,62,607,Subscriber,94108
117510,18090,12/6/2013 11:19,5th at Howard,57,12/6/2013 16:21,5th at Howard,57,321,Customer,9400
117511,626,12/6/2013 11:20,Golden Gate at Polk,59,12/6/2013 11:31,Townsend at 7th,65,603,Subscriber,94108
117513,17762,12/6/2013 11:25,5th at Howard,57,12/6/2013 16:21,5th at Howard,57,399,Customer,9400
117515,863,12/6/2013 11:25,San Francisco Caltrain 2 (330 Townsend),69,12/6/2013 11:40,San Francisco Caltrain 2 (330 Townsend),69,276,Subscriber,94121
117516,555,12/6/2013 11:30,Golden Gate at Polk,59,12/6/2013 11:40,Market at 4th,76,416,Subscriber,94114
117518,1037,12/6/2013 11:33,San Francisco Caltrain (Townsend at 4th),70,12/6/2013 11:51,Golden Gate at Polk,59,624,Subscriber,94109
